name,begin_date,end_date
SEN3B,2018-10-16T10:45:00Z,2018-10-16T10:49:00Z
SEN3B,2018-10-24T09:07:00Z,2018-10-24T09:17:00Z
SEN3B,2018-10-29T15:14:00Z,2018-10-29T15:14:00Z
SEN3B,2018-11-04T10:38:00Z,2018-11-04T12:19:00Z
SEN3B,2018-11-20T13:06:00Z,2018-11-20T14:59:00Z
SEN3B,2018-11-20T16:28:00Z,2018-11-20T16:40:00Z
SEN3B,2018-11-22T20:04:00Z,2018-11-22T20:07:00Z
SEN3B,2018-11-23T20:23:00Z,2018-11-23T20:27:00Z
SEN3B,2018-11-27T08:32:00Z,2018-11-27T08:33:00Z
SEN3B,2018-12-12T13:36:00Z,2018-12-12T13:45:00Z
SEN3B,2019-02-13T09:38:00Z,2019-02-13T09:48:00Z
SEN3B,2019-06-05T07:50:00Z,2019-06-05T07:50:00Z
SEN3B,2019-06-19T06:46:00Z,2019-06-19T06:55:00Z
SEN3B,2019-08-28T09:57:00Z,2019-08-28T09:57:00Z
SEN3B,2019-10-10T17:44:00Z,2019-10-10T19:26:00Z
SEN3B,2019-10-16T07:02:00Z,2019-10-16T07:16:00Z
SEN3B,2019-12-18T08:23:00Z,2019-12-18T08:23:00Z
SEN3B,2020-02-05T08:42:00Z,2020-02-05T08:54:00Z
SEN3B,2020-04-08T11:29:00Z,2020-04-08T11:40:00Z
SEN3B,2020-05-27T07:04:00Z,2020-05-27T07:04:00Z
SEN3B,2020-07-29T08:03:00Z,2020-07-29T08:03:00Z
SEN3B,2020-10-07T09:28:00Z,2020-10-07T09:42:00Z
SEN3B,2020-12-16T07:54:00Z,2020-12-16T07:54:00Z
SEN3B,2021-01-13T08:50:00Z,2021-01-13T08:50:00Z
SEN3B,2021-02-03T08:05:00Z,2021-02-03T08:18:00Z
SEN3B,2021-04-14T11:07:00Z,2021-04-14T11:21:00Z
SEN3B,2021-05-19T09:30:00Z,2021-05-19T09:30:00Z
SEN3B,2021-07-21T07:10:00Z,2021-07-21T07:10:00Z
SEN3B,2021-09-29T08:40:00Z,2021-09-29T08:40:00Z
SEN3B,2021-10-20T12:51:00Z,2021-10-20T13:05:00Z
SEN3B,2021-12-01T08:20:00Z,2021-12-01T08:20:00Z
SEN3B,2022-01-12T08:23:00Z,2022-01-12T08:23:00Z
SEN3B,2022-02-02T07:28:00Z,2022-02-02T07:41:00Z
SEN3B,2022-03-16T07:44:00Z,2022-03-16T07:44:00Z
SEN3B,2022-04-06T08:31:00Z,2022-04-06T08:45:00Z
SEN3B,2022-04-27T09:30:00Z,2022-04-27T09:30:00Z
SEN3B,2022-05-24T07:50:00Z,2022-05-24T07:50:00Z
SEN3B,2022-06-29T08:53:00Z,2022-06-29T08:53:00Z
SEN3B,2022-08-09T08:00:00Z,2022-08-09T08:00:00Z
SEN3B,2022-09-21T07:45:00Z,2022-09-21T07:45:00Z
SEN3B,2022-10-06T07:47:00Z,2022-10-06T08:02:00Z
SEN6A,2020-11-23T02:38:00Z,2020-11-23T02:38:00Z
SEN6A,2020-11-23T09:50:00Z,2020-11-23T09:58:00Z
SEN6A,2020-11-24T01:38:00Z,2020-11-24T01:42:00Z
SEN6A,2020-11-27T05:22:00Z,2020-11-27T05:25:00Z
SEN6A,2020-12-10T05:01:00Z,2020-12-10T05:08:00Z
SEN6A,2020-12-14T05:15:00Z,2020-12-14T05:24:00Z
SEN6A,2020-12-16T06:27:00Z,2020-12-16T06:28:00Z
SEN6A,2020-12-18T00:38:00Z,2020-12-18T00:39:00Z
SEN6A,2021-02-18T01:45:00Z,2021-02-18T01:45:00Z
SEN6A,2021-04-27T07:42:00Z,2021-04-27T07:50:00Z
SEN6A,2021-04-27T08:10:00Z,2021-04-27T08:10:00Z
SEN6A,2021-04-29T00:55:00Z,2021-04-29T00:55:00Z
SEN6A,2021-04-30T10:39:00Z,2021-04-30T10:39:00Z
SEN6A,2021-08-16T00:21:00Z,2021-08-16T00:21:00Z
SEN6A,2021-11-25T03:00:00Z,2021-11-25T03:00:00Z
SEN6A,2022-03-08T03:00:00Z,2022-03-08T03:00:00Z
SEN6A,2022-06-22T07:30:00Z,2022-06-22T07:30:00Z
SEN6A,2022-10-13T06:50:00Z,2022-10-13T06:50:00Z
SPOT2,1992-09-02T23:48:00Z,1992-09-03T00:42:00Z
SPOT2,1992-10-08T23:56:00Z,1992-10-09T00:50:00Z
SPOT2,1992-11-19T23:48:00Z,1992-11-20T00:42:00Z
SPOT2,1992-12-23T00:54:00Z,1992-12-23T01:48:00Z
SPOT2,1993-02-25T00:23:00Z,1993-02-25T01:17:00Z
SPOT2,1993-04-08T00:15:00Z,1993-04-08T01:09:00Z
SPOT2,1993-06-22T01:13:00Z,1993-06-22T02:07:00Z
SPOT2,1993-08-10T00:30:00Z,1993-08-10T01:24:00Z
SPOT2,1993-11-02T23:54:00Z,1993-11-03T00:48:00Z
SPOT2,1993-12-09T12:40:00Z,1993-12-09T12:58:00Z
SPOT2,1993-12-14T00:05:00Z,1993-12-14T00:59:00Z
SPOT2,1993-12-22T00:52:00Z,1993-12-22T01:46:00Z
SPOT2,1994-01-12T00:48:00Z,1994-01-12T01:42:00Z
SPOT2,1994-03-02T23:46:00Z,1994-03-03T00:40:00Z
SPOT2,1994-05-05T01:16:00Z,1994-05-05T02:09:00Z
SPOT2,1994-06-29T00:17:00Z,1994-06-29T01:11:00Z
SPOT2,1994-11-17T00:05:00Z,1994-11-17T01:01:00Z
SPOT2,1995-02-08T12:53:00Z,1995-02-08T13:04:00Z
SPOT2,1995-02-10T01:10:00Z,1995-02-10T02:07:00Z
SPOT2,1995-03-01T23:44:00Z,1995-03-02T00:41:00Z
SPOT2,1995-06-02T00:16:00Z,1995-06-02T01:13:00Z
SPOT2,1995-08-24T00:21:00Z,1995-08-24T01:18:00Z
SPOT2,1995-11-23T01:12:00Z,1995-11-23T02:09:00Z
SPOT2,1996-04-30T00:12:00Z,1996-04-30T01:09:00Z
SPOT2,1996-09-05T00:50:00Z,1996-09-05T01:47:00Z
SPOT2,1996-09-21T00:42:00Z,1996-09-21T01:39:00Z
SPOT2,1996-11-08T00:19:00Z,1996-11-08T01:16:00Z
SPOT2,1997-04-29T23:53:00Z,1997-04-30T00:50:00Z
SPOT2,1997-07-03T00:40:00Z,1997-07-03T01:31:00Z
SPOT2,1997-07-23T20:00:00Z,1997-07-23T20:52:00Z
SPOT2,1997-07-24T19:30:00Z,1997-07-24T20:21:00Z
SPOT2,1997-08-04T14:00:00Z,1997-08-04T14:51:00Z
SPOT2,1997-10-31T00:32:00Z,1997-10-31T01:23:00Z
SPOT2,1997-12-21T00:51:00Z,1997-12-21T01:42:00Z
SPOT2,1998-04-28T12:48:00Z,1998-04-28T13:15:00Z
SPOT2,1998-06-28T00:16:00Z,1998-06-28T01:07:00Z
SPOT2,1998-08-19T23:57:00Z,1998-08-20T00:48:00Z
SPOT2,1998-10-03T00:52:00Z,1998-10-03T01:43:00Z
SPOT2,1998-11-21T23:50:00Z,1998-11-22T00:41:00Z
SPOT2,1999-01-28T00:16:00Z,1999-01-28T01:07:00Z
SPOT2,1999-03-20T00:22:00Z,1999-03-20T01:13:00Z
SPOT2,1999-05-11T00:22:00Z,1999-05-11T01:13:00Z
SPOT2,1999-06-21T00:42:00Z,1999-06-21T01:33:00Z
SPOT2,1999-08-20T01:20:00Z,1999-08-20T02:11:00Z
SPOT2,1999-10-16T01:24:00Z,1999-10-16T02:15:00Z
SPOT2,1999-11-14T00:25:00Z,1999-11-14T01:16:00Z
SPOT2,1999-12-04T00:41:00Z,1999-12-04T01:32:00Z
SPOT2,2000-01-25T00:40:00Z,2000-01-25T01:31:00Z
SPOT2,2000-03-06T00:51:00Z,2000-03-06T01:42:00Z
SPOT2,2000-04-05T01:14:00Z,2000-04-05T02:05:00Z
SPOT2,2000-05-10T12:57:00Z,2000-05-10T13:29:00Z
SPOT2,2000-05-12T01:02:00Z,2000-05-12T01:53:00Z
SPOT2,2000-05-22T01:10:00Z,2000-05-22T02:01:00Z
SPOT2,2000-05-30T00:15:00Z,2000-05-30T01:07:00Z
SPOT2,2000-07-01T00:00:00Z,2000-07-01T00:51:00Z
SPOT2,2000-07-29T01:03:00Z,2000-07-29T01:54:00Z
SPOT2,2000-09-08T01:15:00Z,2000-09-08T02:06:00Z
SPOT2,2000-10-22T00:29:00Z,2000-10-22T01:20:00Z
SPOT2,2000-11-17T00:29:00Z,2000-11-17T01:20:00Z
SPOT2,2000-12-18T00:33:00Z,2000-12-18T01:24:00Z
SPOT2,2001-01-19T23:58:00Z,2001-01-20T00:49:00Z
SPOT2,2001-03-07T00:14:00Z,2001-03-07T01:05:00Z
SPOT2,2001-04-04T01:16:00Z,2001-04-04T02:07:00Z
SPOT2,2001-05-14T00:06:00Z,2001-05-14T00:57:00Z
SPOT2,2001-07-03T00:45:00Z,2001-07-03T01:36:00Z
SPOT2,2001-08-31T00:09:00Z,2001-08-31T01:00:00Z
SPOT2,2001-10-06T00:17:00Z,2001-10-06T01:08:00Z
SPOT2,2001-11-01T00:16:00Z,2001-11-01T01:08:00Z
SPOT2,2001-11-22T00:12:00Z,2001-11-22T01:04:00Z
SPOT2,2001-12-13T13:09:00Z,2001-12-13T13:35:00Z
SPOT2,2001-12-16T02:16:00Z,2001-12-16T03:07:00Z
SPOT2,2002-01-04T01:26:00Z,2002-01-04T02:18:00Z
SPOT2,2002-01-26T01:03:00Z,2002-01-26T01:54:00Z
SPOT2,2002-02-20T01:23:00Z,2002-02-20T02:14:00Z
SPOT2,2002-03-21T00:25:00Z,2002-03-21T01:16:00Z
SPOT2,2002-04-29T01:15:00Z,2002-04-29T02:07:00Z
SPOT2,2002-06-07T00:25:00Z,2002-06-07T01:16:00Z
SPOT2,2002-08-02T00:48:00Z,2002-08-02T01:40:00Z
SPOT2,2002-09-18T00:45:00Z,2002-09-18T01:36:00Z
SPOT2,2002-10-31T23:58:00Z,2002-11-01T00:49:00Z
SPOT2,2002-12-11T00:29:00Z,2002-12-11T01:20:00Z
SPOT2,2003-01-20T01:00:00Z,2003-01-20T01:51:00Z
SPOT2,2003-03-24T00:47:00Z,2003-03-24T01:38:00Z
SPOT2,2003-05-07T00:00:00Z,2003-05-07T00:51:00Z
SPOT2,2003-05-22T13:12:00Z,2003-05-22T13:39:00Z
SPOT2,2003-05-25T00:54:00Z,2003-05-25T01:46:00Z
SPOT2,2003-06-21T00:35:00Z,2003-06-21T01:26:00Z
SPOT2,2003-08-20T01:22:00Z,2003-08-20T02:13:00Z
SPOT2,2003-11-06T01:23:00Z,2003-11-06T02:14:00Z
SPOT2,2003-11-22T01:15:00Z,2003-11-22T02:06:00Z
SPOT2,2003-12-29T01:03:00Z,2003-12-29T01:54:00Z
SPOT2,2004-05-06T01:22:00Z,2004-05-06T02:13:00Z
SPOT2,2004-06-26T00:00:00Z,2004-06-26T00:51:00Z
SPOT2,2004-08-16T23:59:00Z,2004-08-17T00:50:00Z
SPOT2,2004-09-16T00:22:00Z,2004-09-16T01:14:00Z
SPOT2,2004-11-18T23:50:00Z,2004-11-19T00:41:00Z
SPOT2,2005-02-10T12:52:00Z,2005-02-10T13:21:00Z
SPOT2,2005-02-13T00:35:00Z,2005-02-13T01:27:00Z
SPOT2,2005-03-08T12:53:00Z,2005-03-08T13:20:00Z
SPOT2,2005-03-12T00:16:00Z,2005-03-12T01:07:00Z
SPOT2,2005-06-13T00:30:00Z,2005-06-13T01:21:00Z
SPOT2,2005-09-02T01:14:00Z,2005-09-02T02:05:00Z
SPOT2,2006-01-23T00:25:00Z,2006-01-23T01:16:00Z
SPOT2,2006-03-14T01:05:00Z,2006-03-14T01:56:00Z
SPOT2,2006-05-13T00:10:00Z,2006-05-13T01:01:00Z
SPOT2,2006-07-30T00:10:00Z,2006-07-30T01:01:00Z
SPOT2,2006-09-23T00:53:00Z,2006-09-23T01:44:00Z
SPOT2,2006-10-18T01:13:00Z,2006-10-18T02:04:00Z
SPOT2,2006-12-20T01:00:00Z,2006-12-20T01:51:00Z
SPOT2,2007-02-05T00:56:00Z,2007-02-05T01:47:00Z
SPOT2,2007-05-27T00:20:00Z,2007-05-27T01:11:00Z
SPOT2,2007-09-19T00:06:00Z,2007-09-19T00:57:00Z
SPOT2,2008-04-13T00:21:00Z,2008-04-13T01:12:00Z
SPOT2,2008-04-28T00:32:00Z,2008-04-28T01:23:00Z
SPOT2,2008-10-29T12:46:00Z,2008-10-29T13:15:00Z
SPOT2,2008-11-01T12:20:00Z,2008-11-01T13:11:00Z
SPOT2,2008-12-11T01:00:00Z,2008-12-11T01:51:00Z
SPOT2,2009-03-23T23:36:00Z,2009-03-24T00:27:00Z
SPOT2,2009-05-19T11:20:00Z,2009-05-19T12:11:00Z
SPOT2,2009-07-16T11:15:00Z,2009-07-16T12:16:00Z
SPOT2,2009-07-20T20:42:00Z,2009-07-20T20:59:00Z
SPOT2,2009-07-21T20:01:00Z,2009-07-21T20:18:00Z
SPOT2,2009-07-22T21:10:00Z,2009-07-22T21:27:00Z
SPOT2,2009-07-23T20:34:00Z,2009-07-23T20:51:00Z
SPOT2,2009-07-24T21:34:00Z,2009-07-24T21:52:00Z
SPOT2,2009-07-25T20:52:00Z,2009-07-25T21:08:00Z
SPOT2,2009-07-27T20:57:00Z,2009-07-27T21:19:00Z
SPOT2,2009-07-28T20:05:00Z,2009-07-28T20:28:00Z
SPOT2,2009-07-29T20:41:00Z,2009-07-29T21:12:00Z
SPOT4,1998-03-25T13:59:00Z,1998-03-25T14:53:00Z
SPOT4,1998-03-30T08:36:00Z,1998-03-30T09:32:00Z
SPOT4,1998-03-31T20:40:00Z,1998-03-31T21:37:00Z
SPOT4,1998-04-15T23:53:00Z,1998-04-16T00:44:00Z
SPOT4,1998-05-27T00:05:00Z,1998-05-27T00:56:00Z
SPOT4,1998-09-01T00:41:00Z,1998-09-01T01:32:00Z
SPOT4,1998-10-28T00:42:00Z,1998-10-28T01:36:00Z
SPOT4,1998-12-14T00:41:00Z,1998-12-14T01:32:00Z
SPOT4,1999-02-05T00:21:00Z,1999-02-05T01:12:00Z
SPOT4,1999-04-08T00:29:00Z,1999-04-08T01:20:00Z
SPOT4,1999-05-31T00:09:00Z,1999-05-31T01:00:00Z
SPOT4,1999-07-17T00:04:00Z,1999-07-17T00:55:00Z
SPOT4,1999-08-12T00:04:00Z,1999-08-12T00:55:00Z
SPOT4,1999-08-19T01:10:00Z,1999-08-19T02:01:00Z
SPOT4,1999-09-07T13:07:00Z,1999-09-07T13:31:00Z
SPOT4,1999-09-09T12:28:00Z,1999-09-09T12:52:00Z
SPOT4,1999-10-18T23:56:00Z,1999-10-19T00:47:00Z
SPOT4,1999-11-21T01:03:00Z,1999-11-21T01:54:00Z
SPOT4,1999-12-22T01:07:00Z,1999-12-22T01:58:00Z
SPOT4,2000-01-11T01:23:00Z,2000-01-11T02:14:00Z
SPOT4,2000-02-15T23:50:00Z,2000-02-16T00:41:00Z
SPOT4,2000-03-22T23:58:00Z,2000-03-23T00:49:00Z
SPOT4,2000-04-14T01:16:00Z,2000-04-14T02:07:00Z
SPOT4,2000-05-23T00:23:00Z,2000-05-23T01:16:00Z
SPOT4,2000-06-06T00:57:00Z,2000-06-06T01:47:00Z
SPOT4,2000-07-04T00:17:00Z,2000-07-04T01:08:00Z
SPOT4,2000-08-04T00:21:00Z,2000-08-04T01:12:00Z
SPOT4,2000-09-14T00:33:00Z,2000-09-14T01:24:00Z
SPOT4,2000-10-18T01:20:00Z,2000-10-18T02:11:00Z
SPOT4,2000-11-27T23:50:00Z,2000-11-28T00:41:00Z
SPOT4,2001-01-12T00:24:00Z,2001-01-12T01:15:00Z
SPOT4,2001-01-24T12:56:00Z,2001-01-24T13:21:00Z
SPOT4,2001-02-06T00:44:00Z,2001-02-06T01:35:00Z
SPOT4,2001-04-04T00:48:00Z,2001-04-04T01:39:00Z
SPOT4,2001-05-18T00:01:00Z,2001-05-18T00:52:00Z
SPOT4,2001-07-08T23:59:00Z,2001-07-09T00:52:00Z
SPOT4,2001-08-28T00:40:00Z,2001-08-28T01:31:00Z
SPOT4,2001-10-05T00:09:00Z,2001-10-05T01:00:00Z
SPOT4,2001-10-15T23:57:00Z,2001-10-16T00:48:00Z
SPOT4,2001-10-30T00:28:00Z,2001-10-30T01:19:00Z
SPOT4,2001-11-19T00:43:00Z,2001-11-19T01:35:00Z
SPOT4,2001-12-27T23:52:00Z,2001-12-28T00:43:00Z
SPOT4,2002-02-02T00:00:00Z,2002-02-02T00:51:00Z
SPOT4,2002-03-05T01:45:00Z,2002-03-05T02:36:00Z
SPOT4,2002-03-11T12:48:00Z,2002-03-11T13:18:00Z
SPOT4,2002-03-31T00:03:00Z,2002-03-31T00:54:00Z
SPOT4,2002-05-10T00:35:00Z,2002-05-10T01:26:00Z
SPOT4,2002-07-12T00:23:00Z,2002-07-12T01:14:00Z
SPOT4,2002-08-30T01:22:00Z,2002-08-30T02:13:00Z
SPOT4,2002-10-12T00:52:00Z,2002-10-12T01:46:00Z
SPOT4,2002-11-25T23:48:00Z,2002-11-26T00:39:00Z
SPOT4,2002-12-30T00:35:00Z,2002-12-30T01:26:00Z
SPOT4,2003-01-30T13:39:00Z,2003-01-30T14:09:00Z
SPOT4,2003-02-25T00:39:00Z,2003-02-25T01:30:00Z
SPOT4,2003-04-19T00:20:00Z,2003-04-19T01:11:00Z
SPOT4,2003-06-02T01:15:00Z,2003-06-02T02:06:00Z
SPOT4,2003-08-09T01:05:00Z,2003-08-09T01:59:00Z
SPOT4,2003-10-26T01:08:00Z,2003-10-26T01:59:00Z
SPOT4,2003-12-09T00:21:00Z,2003-12-09T01:12:00Z
SPOT4,2004-04-11T00:36:00Z,2004-04-11T01:27:00Z
SPOT4,2004-05-14T13:00:00Z,2004-05-14T13:32:00Z
SPOT4,2004-05-24T23:50:00Z,2004-05-25T00:41:00Z
SPOT4,2004-07-14T00:29:00Z,2004-07-14T01:20:00Z
SPOT4,2004-10-10T00:38:00Z,2004-10-10T01:29:00Z
SPOT4,2004-12-01T00:36:00Z,2004-12-01T01:29:00Z
SPOT4,2005-04-05T00:34:00Z,2005-04-05T01:25:00Z
SPOT4,2005-06-02T23:56:00Z,2005-06-03T00:50:00Z
SPOT4,2005-09-08T00:33:00Z,2005-09-08T01:24:00Z
SPOT4,2006-01-22T23:57:00Z,2006-01-23T00:48:00Z
SPOT4,2006-01-30T12:22:00Z,2006-01-30T12:51:00Z
SPOT4,2006-02-28T13:07:00Z,2006-02-28T13:32:00Z
SPOT4,2006-03-23T01:03:00Z,2006-03-23T01:54:00Z
SPOT4,2006-05-20T00:48:00Z,2006-05-20T01:39:00Z
SPOT4,2006-08-08T23:50:00Z,2006-08-09T00:41:00Z
SPOT4,2006-10-04T23:52:00Z,2006-10-05T00:46:00Z
SPOT4,2006-10-09T00:17:00Z,2006-10-09T01:09:00Z
SPOT4,2006-11-15T00:06:00Z,2006-11-15T00:57:00Z
SPOT4,2007-01-11T00:10:00Z,2007-01-11T01:01:00Z
SPOT4,2007-03-14T23:58:00Z,2007-03-15T00:49:00Z
SPOT4,2007-06-10T00:22:00Z,2007-06-10T01:15:00Z
SPOT4,2007-12-24T00:31:00Z,2007-12-24T01:25:00Z
SPOT4,2008-01-29T00:41:00Z,2008-01-29T01:32:00Z
SPOT4,2008-02-07T12:26:00Z,2008-02-07T12:57:00Z
SPOT4,2008-04-02T23:49:00Z,2008-04-03T00:40:00Z
SPOT4,2008-06-25T23:33:00Z,2008-06-26T00:24:00Z
SPOT4,2008-08-23T00:58:00Z,2008-08-23T01:49:00Z
SPOT4,2008-08-29T00:43:00Z,2008-08-29T01:34:00Z
SPOT4,2008-11-26T13:28:00Z,2008-11-26T14:00:00Z
SPOT4,2009-07-14T23:45:00Z,2009-07-15T00:36:00Z
SPOT4,2009-10-15T23:55:00Z,2009-10-16T00:46:00Z
SPOT4,2009-12-08T00:50:00Z,2009-12-08T01:42:00Z
SPOT4,2009-12-08T12:34:00Z,2009-12-08T13:26:00Z
SPOT4,2009-12-09T00:29:00Z,2009-12-09T01:20:00Z
SPOT4,2010-01-30T23:33:00Z,2010-01-31T00:25:00Z
SPOT4,2010-01-31T23:08:00Z,2010-02-01T00:00:00Z
SPOT4,2010-02-02T17:25:00Z,2010-02-02T18:16:00Z
SPOT4,2010-03-05T02:20:00Z,2010-03-05T03:11:00Z
SPOT4,2010-03-12T01:44:00Z,2010-03-12T02:36:00Z
SPOT4,2010-03-15T02:32:00Z,2010-03-15T03:23:00Z
SPOT4,2010-04-02T01:35:00Z,2010-04-02T02:26:00Z
SPOT4,2010-06-12T00:33:00Z,2010-06-12T01:24:00Z
SPOT4,2010-11-15T00:28:00Z,2010-11-15T01:19:00Z
SPOT4,2010-12-12T00:08:00Z,2010-12-12T00:59:00Z
SPOT4,2011-02-02T00:05:00Z,2011-02-02T00:56:00Z
SPOT4,2011-04-24T00:45:00Z,2011-04-24T01:36:00Z
SPOT4,2011-07-14T23:23:00Z,2011-07-15T00:14:00Z
SPOT4,2011-10-25T23:37:00Z,2011-10-26T00:28:00Z
SPOT4,2011-12-16T23:34:00Z,2011-12-17T00:25:00Z
SPOT4,2012-03-29T13:02:00Z,2012-03-29T13:56:00Z
SPOT4,2012-04-29T09:58:00Z,2012-04-29T10:49:00Z
SPOT4,2012-06-20T23:26:00Z,2012-06-21T00:17:00Z
SPOT4,2012-09-23T22:52:00Z,2012-09-23T23:43:00Z
SPOT4,2012-11-23T23:14:00Z,2012-11-24T00:05:00Z
SPOT4,2012-12-18T18:05:00Z,2012-12-18T18:56:00Z
SPOT4,2012-12-21T22:33:00Z,2012-12-21T23:24:00Z
SPOT4,2013-01-03T08:10:00Z,2013-01-03T09:01:00Z
SPOT4,2013-01-17T00:12:00Z,2013-01-17T01:04:00Z
SPOT4,2013-01-29T21:09:00Z,2013-01-29T22:04:00Z
SPOT4,2013-02-03T23:20:00Z,2013-02-04T00:11:00Z
SPOT4,2013-04-11T22:34:00Z,2013-04-11T23:25:00Z
SPOT4,2013-06-04T22:50:00Z,2013-06-04T23:41:00Z
SPOT4,2013-06-24T06:10:00Z,2013-06-24T07:17:00Z
SPOT5,2002-05-07T14:15:00Z,2002-05-07T16:00:00Z
SPOT5,2002-05-15T17:15:00Z,2002-05-15T19:00:00Z
SPOT5,2002-06-05T13:21:00Z,2002-06-05T14:15:00Z
SPOT5,2002-08-20T17:42:00Z,2002-08-20T18:35:00Z
SPOT5,2002-09-02T16:52:00Z,2002-09-02T17:45:00Z
SPOT5,2002-09-13T16:40:00Z,2002-09-13T17:33:00Z
SPOT5,2002-09-23T16:48:00Z,2002-09-23T17:41:00Z
SPOT5,2002-10-23T17:12:00Z,2002-10-23T18:05:00Z
SPOT5,2002-11-21T17:55:00Z,2002-11-21T18:48:00Z
SPOT5,2003-01-03T17:28:00Z,2003-01-03T18:21:00Z
SPOT5,2003-03-16T17:43:00Z,2003-03-16T18:37:00Z
SPOT5,2003-06-02T17:01:00Z,2003-06-02T18:46:00Z
SPOT5,2003-07-15T17:16:00Z,2003-07-15T18:09:00Z
SPOT5,2003-10-25T17:54:00Z,2003-10-25T18:47:00Z
SPOT5,2003-11-27T17:18:00Z,2003-11-27T18:12:00Z
SPOT5,2003-12-18T17:15:00Z,2003-12-18T18:08:00Z
SPOT5,2004-01-26T12:18:00Z,2004-01-26T13:13:00Z
SPOT5,2004-01-29T17:06:00Z,2004-01-29T17:59:00Z
SPOT5,2004-03-01T16:51:00Z,2004-03-01T17:44:00Z
SPOT5,2004-04-15T17:26:00Z,2004-04-15T18:19:00Z
SPOT5,2004-05-17T17:11:00Z,2004-05-17T18:04:00Z
SPOT5,2004-07-05T18:09:00Z,2004-07-05T19:03:00Z
SPOT5,2004-09-14T17:03:00Z,2004-09-14T17:56:00Z
SPOT5,2004-12-08T17:27:00Z,2004-12-08T19:13:00Z
SPOT5,2005-01-13T16:36:00Z,2005-01-13T17:29:00Z
SPOT5,2005-04-02T17:57:00Z,2005-04-02T18:50:00Z
SPOT5,2005-07-26T17:01:00Z,2005-07-26T18:47:00Z
SPOT5,2005-11-23T17:34:00Z,2005-11-23T18:27:00Z
SPOT5,2005-12-06T12:38:00Z,2005-12-06T13:33:00Z
SPOT5,2005-12-16T12:46:00Z,2005-12-16T13:40:00Z
SPOT5,2006-01-26T17:03:00Z,2006-01-26T17:56:00Z
SPOT5,2006-05-16T16:48:00Z,2006-05-16T17:41:00Z
SPOT5,2006-08-18T16:49:00Z,2006-08-18T18:34:00Z
SPOT5,2006-10-05T17:58:00Z,2006-10-05T18:51:00Z
SPOT5,2006-12-26T16:40:00Z,2006-12-26T17:33:00Z
SPOT5,2007-03-07T16:32:00Z,2007-03-07T18:18:00Z
SPOT5,2007-06-13T17:28:00Z,2007-06-13T18:22:00Z
SPOT5,2007-07-21T12:04:00Z,2007-07-21T12:06:00Z
SPOT5,2007-10-03T12:27:00Z,2007-10-03T13:22:00Z
SPOT5,2008-03-18T18:00:00Z,2008-03-18T18:54:00Z
SPOT5,2008-04-16T17:10:00Z,2008-04-16T18:56:00Z
SPOT5,2008-05-27T17:13:00Z,2008-05-27T18:06:00Z
SPOT5,2008-06-25T19:37:00Z,2008-06-25T20:30:00Z
SPOT5,2008-08-20T16:36:00Z,2008-08-20T17:29:00Z
SPOT5,2008-09-30T16:48:00Z,2008-09-30T17:41:00Z
SPOT5,2008-10-31T16:50:00Z,2008-10-31T17:43:00Z
SPOT5,2008-12-03T12:09:00Z,2008-12-03T13:04:00Z
SPOT5,2008-12-10T13:16:00Z,2008-12-10T14:10:00Z
SPOT5,2008-12-17T12:41:00Z,2008-12-17T13:35:00Z
SPOT5,2009-04-26T16:50:00Z,2009-04-26T17:43:00Z
SPOT5,2009-06-17T16:09:00Z,2009-06-17T17:54:00Z
SPOT5,2009-09-11T17:40:00Z,2009-09-11T18:33:00Z
SPOT5,2009-10-09T17:01:00Z,2009-10-09T17:54:00Z
SPOT5,2009-12-06T16:46:00Z,2009-12-06T17:40:00Z
SPOT5,2010-01-04T17:29:00Z,2010-01-04T18:22:00Z
SPOT5,2010-03-27T17:54:00Z,2010-03-27T18:47:00Z
SPOT5,2010-04-21T03:42:00Z,2010-04-21T03:44:00Z
SPOT5,2010-04-29T17:19:00Z,2010-04-29T18:13:00Z
SPOT5,2010-06-28T17:24:00Z,2010-06-28T19:10:00Z
SPOT5,2010-10-26T17:59:00Z,2010-10-26T18:52:00Z
SPOT5,2010-12-01T18:07:00Z,2010-12-01T19:00:00Z
SPOT5,2011-01-24T17:28:00Z,2011-01-24T18:21:00Z
SPOT5,2011-02-05T00:13:00Z,2011-02-05T00:15:00Z
SPOT5,2011-02-10T17:00:00Z,2011-02-10T17:54:00Z
SPOT5,2011-04-17T17:31:00Z,2011-04-17T18:24:00Z
SPOT5,2011-06-23T17:00:00Z,2011-06-23T18:45:00Z
SPOT5,2011-09-20T17:29:00Z,2011-09-20T18:22:00Z
SPOT5,2011-11-22T17:16:00Z,2011-11-22T18:10:00Z
SPOT5,2012-02-04T16:51:00Z,2012-02-04T17:45:00Z
SPOT5,2012-03-28T17:38:00Z,2012-03-28T18:31:00Z
SPOT5,2012-05-19T16:29:00Z,2012-05-19T17:22:00Z
SPOT5,2012-07-19T16:13:00Z,2012-07-19T17:58:00Z
SPOT5,2012-09-13T17:16:00Z,2012-09-13T18:10:00Z
SPOT5,2012-11-04T17:15:00Z,2012-11-04T18:08:00Z
SPOT5,2012-11-18T01:51:00Z,2012-11-18T01:54:00Z
SPOT5,2012-11-30T17:14:00Z,2012-11-30T18:07:00Z
SPOT5,2013-02-18T16:31:00Z,2013-02-18T17:25:00Z
SPOT5,2013-05-05T17:07:00Z,2013-05-05T18:00:00Z
